id,name,rating,wage
202465,Richard Towell,69,10000
202540,Etiënne Reijnen,69,5000
203593,George Nyiko Maluleka,69,1000
203672,Cristian Galano,69,3000
203690,Gorka Kijera Salaberría,69,4000
203859,Lucas Elio Aveldaño,69,6000
204058,Matteo Legittimo,69,2000
204333,Niklas Dams,69,8000
204687,Paweł Olkowski,69,7000
205388,Ogou Edmond Akichi,69,3000
205524,Rúben Rafael de Sousa Ferreira,69,5000
205565,Dave Bulthuis,69,4000
205858,Musa Nyatama,69,1000
206062,Diego Francisco Rocha,69,4000
206472,고광민 高广民,69,5000
206630,Darren Mattocks,69,5000
207641,Bryan Paul Carrasco Santos,69,5000
207669,Ethan Finlay,69,4000
208311,Simone Branca,69,2000
208437,Magnus Eriksson,69,4000
208861,Johan Gastien,69,3000
210137,Jairo Palomino,69,1000
211243,David González Plata,69,4000
211272,Gastón Claudio Corvalán,69,7000
211736,Robert Leipertz,69,7000
212819,永井 謙佑,69,6000
213591,Juan Cornejo,69,6000
214053,Fáider Fabio Burbano Castillo,69,1000
214187,Carlos Andrés Bejarano Palacios,69,1000
214315,Luis Manuel Narváez Pitalúa,69,2000
214320,Felipe Ignacio Flores Chandia,69,2000
214412,Paulo Cézar Magalhaes Lobos,69,4000
214703,Diego Sánchez Carvajal,69,3000
214753,José Luis Muñoz Muñoz,69,4000
214862,Leandro Iván Benegas,69,7000
214918,Henry Matías Mier Codina,69,1000
214922,Álvaro Sebastián Ramos Sepúlveda,69,3000
215049,Damián Pérez,69,5000
215083,Maximiliano Urruti,69,5000
215148,Mariano Bíttolo,69,9000
215332,Carlos Auzqui,69,9000
215388,Jérémy Cordoval,69,3000
215615,Maikel Mesa Piñero,69,6000
215665,Filipe Miguel Neves Ferreira,69,4000
215720,Marko Vešović,69,5000
215995,Emiliano Méndez,69,5000
217153,吴曦,69,10000
219174,Ramiro Ángel Carrera,69,7000
219912,Lebogang Manyama,69,1000
220522,Daniel Hernández,69,1000
221774,Luiz Fernando da Silva Monte,69,8000
222278,唐淼,69,7000
223223,Kévin Vandendriessche,69,8000
223452,Muğdat Çelik,69,8000
223551,Lee Gregory,69,17000
223920,Anastasios Avlonitis,69,10000
224385,山田 大記,69,4000
228829,Marc Roberts,69,7000
229600,Denis Popovič,69,8000
230164,Luciano Renato Cacheira Sá,69,3000
230300,Rômulo Roberto Selva Esser,69,11000
230386,Césario Marco Figueirido Pesso,69,5000
230490,Sandro Nelson Maceira Nascimento,69,7000
233897,Mamadou Fall,69,7000
234018,Sandeiro Luan Leal Neto,69,7000
234578,Luis Ricardo Reyes Moreno,69,6000
234763,Ramón Folch Frigola,69,4000
235164,Luca Mora,69,3000
236170,Ever Tomás Sineiro Parrela,69,13000
237989,Sergiu Cătălin Hanca,69,4000
238837,Manuel Fernández,69,3000
238977,Christian Beck,69,4000
239121,Hamadi Al Ghaddioui,69,14000
239590,Ramiro González,69,13000
240281,Tiago Jorge Oliveira Lopes,69,11000
240631,Andrea Settembrini,69,2000
241297,Goran Milović,69,7000
243851,Vincent Pule,69,1000
246845,Kai Pröger,69,11000
250799,Zakaria Hadraf,69,11000
251463,Michele De Agostini,69,1000
251503,Mateus Pasinato,69,4000
251890,Jalal Daoudi,69,9000
251930,Francesco Lisi,69,2000
242578,Benoît Badiashile Mukinayi,68,4000
242530,Noah Okafor,68,6000
234229,Ross McCrorie,68,4000
236248,Ben Woodburn,68,3000
242162,Håkon Evjen,68,2000
237003,Samuele Birindelli,68,1000
243016,Alberto Soro Álvarez,68,3000
240475,Leonardo Candellone,68,1000
241931,Franco Moyano,68,4000
248386,Gustavo Enrique Assunção da Silva,68,3000
228080,Felix Passlack,68,4000
231936,Ben White,68,15000
236572,Owen Wijndal,68,2000
238580,Idriz Voca,68,5000
239738,Jesús Angulo,68,6000
241508,Mikkel Damsgaard,68,2000
244393,Gonzalo Villar del Fraile,68,2000
231353,Emmanuel Iyoha,68,5000
231841,Maxence Andre  Prévôt,68,2000
237942,Pervis Josué Estupiñán Tenorio,68,7000
243526,Mert Müldür,68,5000
246164,Lautaro Valenti,68,5000
222639,Roberto Ramírez,68,3000
235755,Auston Trusty,68,2000
236537,Gerardo Arteaga,68,6000
237749,菅 大輝,68,2000
239018,Junio Ricardo da Rocha,68,3000
239671,José Antonio Morente Oliva,68,4000
241002,Emmanuel Sabbi,68,4000
244274,Adrian Šemper,68,1000
250882,Alberto Cayarga Fernández,68,4000
212228,Ivan Toney,68,5000
214333,Dylan Patricio Zúñiga Valenzuela,68,2000
215376,Elio Capradossi,68,2000
220045,Connor Mahoney,68,5000
224062,Patryk Dziczek,68,2000
225748,Todd Cantwell,68,13000
228111,Ronan Curtis,68,5000
229266,Joe Rodon,68,7000
229640,Mads Pedersen,68,7000
230079,Aldo Kalulu Kyatengwa,68,10000
234660,Jaílson Marques Siqueira,68,17000
237152,Daleho Irandust,68,2000
237203,Cristhian Fabián Paredes Maciel,68,2000
239378,Kaj Sierhuis,68,4000
239907,Raphael Dwamena,68,4000
252064,Ladislav Krejčí,68,1000
213905,Sam Gallagher,68,9000
220058,Dillon Phillips,68,4000
221024,Asger Sørensen,68,5000
222109,Christopher Cadden,68,4000
222319,Jeison Andrés Angulo Trujillo,68,7000
226012,Ryan Manning,68,4000
228378,Antonino La Gumina,68,2000
232661,Lucas Mariano Bareiro,68,5000
234826,Antonio Martínez López,68,5000
234901,Nicklas Shipnoski,68,5000
235318,Mihai Butean,68,4000
237040,Dimitrios Nikolaou,68,2000
237255,Miles Robinson,68,3000
237997,Carlos Uriel Antuna Romero,68,3000
239356,Azor Matusiwa,68,3000
242359,Jorge Filipe Oliveira Fernandes,68,5000
244205,Maximiliano Salas,68,4000
252150,Patrick William Sá De Oliveira,68,4000
211595,George Evans,68,9000
212192,Julian Green,68,4000
213801,Rúben Alexandre Gomes Oliveira,68,5000
219957,Jacob Barrett Laursen,68,5000
220201,Ivan Ledezma,68,3000
222528,Lynden Gooch,68,5000
222587,Franco Escobar,68,3000
223143,Ulisses Garcia,68,7000
225310,Ben Thompson,68,5000
225847,Stevie Mallan,68,3000
227159,Carlos Alberto Ibargüen Hinojosa,68,1000
229188,Evangelos Pavlidis,68,4000
231406,Kyle Edwards,68,12000
232843,Dominik Prokop,68,6000
237077,Franck Boya,68,4000
237502,Dennis Johnsen,68,4000
237739,近藤 亮祐,68,2000
239096,Atakan Karazor,68,8000
199142,Kamer Qaka,68,4000
205887,Cauley Woodrow,68,6000
213545,Jeppe Højbjerg,68,4000
214038,Sergio Andrés Mosquera Zapata,68,2000
217096,Joe Lumley,68,3000
219177,Jorge Grant,68,5000
219452,Julián Rodrigo Fernández,68,7000
219595,James Humberto Quiñónes Caicedo,68,2000
219990,Vebjørn Hoff,68,2000
223307,Jarosław Kubicki,68,3000
223850,Luka Zarandia,68,6000
224041,Marvin  Schwäbe,68,5000
224438,Adam Buksa,68,3000
224509,Ulises Rivas Gilio,68,7000
225381,Jacopo Petriccione,68,6000
227932,Lukas Fröde,68,5000
231913,Fredrik Aursnes,68,3000
232611,宮原 和也,68,3000
236037,Pelle Clement,68,4000
238971,Michel Niemeyer,68,6000
239432,Adrian Grbic,68,3000
241301,Justin Shonga,68,1000
244464,Eryc Castillo,68,8000
247881,Juan Escobar,68,8000
198350,Daniel Bentley,68,11000
205044,Sebastian Maier,68,7000
206089,Cameron McGeehan,68,5000
209667,Konstantinos Triantafyllopoulos,68,3000
210619,Jordi Quintillà Guasch,68,6000
211363,Tom Lockyer,68,6000
213367,Laurent Abergel,68,3000
214356,Jerson Andrés Malagón Piracún,68,1000
216255,Marvin Stefaniak,68,4000
216467,Jack Payne,68,5000
219635,Diego Alejandro Oyarzún Carrasco,68,2000
219837,Sergio Aguza Santiago,68,4000
221521,Rick Dekker,68,4000
222262,Cyriel Dessers,68,4000
222597,Ernest Ohemeng,68,4000
223957,Lucas Pirard,68,3000
225168,Valentin Jacob,68,3000
225174,Dylan Louiserre,68,3000
225187,Pelle van Amersfoort,68,3000
225562,Martín Merquelanz,68,4000
225720,Glenn Bijl,68,3000
226179,Maximilian Sauer,68,4000
231394,Hildeberto José Morgado Pereira,68,3000
231948,Brendan Hines-Ike,68,5000
232005,Ezequiel Palomeque Mena,68,8000
239446,Hélder José Castro Ferreira,68,4000
241874,Anthony Blondell,68,4000
241981,Eulânio Ângelo Chipela Gomes,68,4000
242716,Corey Baird,68,3000
247696,Ahmed Barman,68,1000
248061,Cristi Bărbuț,68,4000
250727,Edwin Banguera,68,4000
193272,Samuel Şahin-Radlinger,68,4000
207899,Alvino Volpi Neto,68,1000
209402,Elton Acolatse,68,5000
209510,Alexander Corryn,68,5000
210476,Markus Kuster,68,6000
215328,Gastón Gil Romero,68,5000
216346,Alvas Elvis Powell,68,3000
219558,Gilbert Koomson,68,3000
222930,Tarkan Serbest,68,7000
229686,Henrique Gelain Custódio,68,3000
231878,Tyler Miller,68,3000
232358,Judson Silva Tavares,68,3000
233588,Unai Elgezabal Udondo,68,4000
234172,Barnabás Bese,68,3000
237882,Lasha Parunashvili,68,5000
238619,Jannis Nikolaou,68,7000
238942,Nemanja Mitrović,68,4000
247270,Ikromjon Alibaev,68,4000
251399,Lazarous Kambole,68,1000
251681,Jobson de Brito Gonzaga,68,4000
191192,Davide Petrucci,68,2000
193716,Danny Wilson,68,3000
200793,Clark Robertson,68,5000
201888,Veton Berisha,68,3000
203060,Josh Vela,68,4000
203069,Ryan Tunnicliffe,68,7000
203308,Joshua Brillante,68,5000
204044,Martin Kobylański,68,3000
205190,Baïssama Sankoh,68,4000
206159,Stefano Sabelli,68,6000
209335,Kristoffer  Haugen,68,3000
210011,Terell Ondaan,68,3000
211037,César De La Hoz López,68,4000
211299,Kelle Roos,68,8000
211438,Marco Bürki,68,6000
211514,Reece James,68,5000
211574,Marko Bakić,68,5000
212104,Jaime Gómez Valencia,68,5000
215208,Eugenio Isnaldo,68,2000
215969,Laurent Dos Santos,68,3000
216078,Filip Raičević,68,2000
216568,Mario Barco Vilar,68,4000
220051,Mato Miloš,68,5000
221144,Alain Oyarzun Aguilar,68,5000
222565,한의권 韩权五,68,4000
223747,Stephen Kingsley,68,5000
223793,Srdjan Grahovac,68,7000
224584,Jairo Izquierdo González,68,4000
225875,Niklas Kreuzer,68,8000
229654,Gerard Valentín Sancho,68,4000
230019,Vital N'Simba,68,3000
230984,Federico Gino,68,5000
231706,Kevin Londoño,68,2000
232691,김민혁 金珉赫,68,4000
237537,Volodymyr Kostevych,68,4000
239523,Maximilian Rossmann,68,3000
241750,Saad Bguir,68,8000
245148,Maximiliano Comba,68,6000
248002,Andrei Miron,68,4000
188601,Alexandre Coeff,68,3000
190793,Haris Vučkić,68,5000
198953,Simone Benedetti,68,1000
199491,Francisco García Solsona,68,4000
202043,Karl Holmberg,68,5000
202469,David Bingham,68,3000
203225,James Jeggo,68,7000
208102,Kasper Larsen,68,4000
208158,Federico Oscar Andrada,68,5000
208592,Marky Delgado,68,3000
210543,Marco Migliorini,68,2000
213644,Andreas Geipl,68,5000
215404,Bruno Batista Pires,68,3000
215650,Lucas Bijker,68,6000
217620,Abdoulaye Seck,68,5000
220035,Abdul Ajagun,68,6000
221605,Alexander Jeremejeff,68,9000
223104,Marc McNulty,68,7000
224250,Damian Roßbach,68,6000
227919,Luciano Ospina,68,2000
228508,Fabian Kalig,68,3000
232900,Christoph Monschein,68,8000
239093,Jonathan Clauss,68,6000
239357,Christian Gebauer,68,6000
248099,Neluț Roșu,68,4000
182897,Sébastien Bruzzese,68,5000
189110,Paul Hanlon,68,4000
190438,Fredrik Semb Berge,68,2000
190669,Oscar Jansson,68,2000
193564,Marcos Álvarez,68,7000
197170,Kadeem Harris,68,12000
198011,Tom Eaves,68,7000
198731,Elbasan Rashani,68,3000
199574,Alexandre Letellier,68,2000
199721,Mathieu Gorgelin,68,3000
200954,Denis Thomalla,68,7000
201061,Elvis Manu,68,6000
202053,宮市 亮,68,8000
202771,Joe Newell,68,4000
204132,Ayub Timbe Masika,68,6000
205455,André Weis,68,5000
205588,Immanuel Höhn,68,8000
209761,Daniel Steres,68,3000
210429,Bright Addae,68,2000
211212,Abdelkader Oueslati Kaabi,68,11000
211388,Luca Ghiringhelli,68,2000
212075,Andrew Nabbout,68,5000
213512,Guðmundur Þórarinsson,68,4000
214313,Juan Antonio Delgado Baeza,68,6000
214351,Diego Alejandro Novoa Urrego,68,1000
214563,Edison Mauricio Duarte Barajas,68,1000
214730,José Ignacio González Catalán,68,2000
215401,Matteo Fedele,68,3000
216688,Ognjen Mudrinski,68,5000
216799,Gianluca Di Chiara,68,2000
216834,Manuel Perez,68,4000
217759,Emmanuel González Rodríguez,68,4000
218353,Aaron Appindangoye,68,6000
220826,Larry Vásquez,68,2000
222342,顾超,68,6000
223134,Zeki Yavru,68,9000
228245,Marvin Wanitzek,68,6000
229466,Cris Robert Martínez Escobar,68,4000
238877,Ángel Bastos Teijeira,68,3000
238938,Benjamin Girth,68,7000
248084,Andrei Sin,68,4000
248095,Risto Radunović,68,4000
12940,Emanuel Pogatetz,68,3000
46857,Morten  Gamst Pedersen,68,2000
50955,Johan Cavalli,68,2000
134828,Kirk Broadfoot,68,3000
135043,Anders Lindegaard,68,1000
136363,정조국 郑兆国,68,2000
141111,Zlatko Dedič,68,5000
146377,Álvaro Cejudo Carmona,68,3000
147846,Marius Marcel Constantin,68,4000
147970,Răzvan Pleșca,68,2000
155931,Casto Espinosa Barriga,68,2000
156164,Martin Cranie,68,7000
156675,Andrew Considine,68,4000
156683,Samuel Holmén,68,2000
157515,Efraín Velarde Calvillo,68,4000
157528,Moritz Stoppelkamp,68,2000
157888,Quentin Westberg,68,3000
158221,Juan Manuel Marrero Monzón,68,2000
159581,Oriol Riera Magem,68,4000
160292,Ben Watson,68,15000
162053,Luke Chambers,68,6000
162056,Steve Morison,68,4000
162900,Neil  Kilkenny,68,4000
163670,Behrang Safari,68,3000
164610,Jeff Larentowicz,68,2000
164637,Jonas Brix-Damborg,68,5000
165564,Adam Larsen Kwarasey,68,2000
165908,오범석 吴范锡,68,3000
166114,Colin Kazim-Richards,68,4000
167519,Efraín Juárez Váldez,68,2000
169158,Jordens Peters,68,4000
169404,Jasmin Fejzić,68,2000
169575,Lee Peltier,68,10000
170305,Cole Skuse,68,6000
170632,Jamie MacDonald,68,3000
171364,Edgar Eduardo Castillo Carrillo,68,3000
172613,Luis Manuel Seijas Gunther,68,1000
172648,Siebe Blondelle,68,5000
173415,Marco Knaller,68,3000
173815,Michael Bostwick,68,5000
174547,José Manuel Rojas Bahamondes,68,2000
174732,Gabriel Enrique Gómez Girón,68,1000
175598,赵旭日,68,5000
175613,Jérémy Choplin,68,3000
176608,Javier Arley Reina Calvo,68,2000
176790,Stefan Aigner,68,5000
176849,Pierre Gibaud,68,3000
176895,Miguel Ángel Pinto Jérez,68,2000
176992,Mark  Milligan,68,4000
177741,Walter Alberto López Gasco,68,2000
178140,Arjan Swinkels,68,6000
178211,Robert Zwinkels,68,2000
178297,Roberto Canella Suárez,68,4000
178421,César Alexis Cortés Pinto,68,2000
178461,Janus Mats Drachmann,68,6000
178510,Salvatore Burrai,68,1000
179731,David Cabrera Pujol,68,9000
179800,Jesús Arturo Paganoni Peña,68,4000
179899,Ari Freyr Skúlason,68,6000
179931,Cédric Avinel,68,3000
182270,Wayne Sandilands,68,1000
182412,戴琳,68,7000
182694,Joe Mattock,68,5000
183442,James Henry,68,5000
183527,Jay Spearing,68,4000
183691,Daniel Toth,68,6000
183741,Michael Zullo,68,4000
183924,Francesco Migliore,68,2000
183973,Loïc Nestor,68,3000
184242,Funso-King Ojo,68,4000
184287,Marco Schönbächler,68,7000
185018,Jean-Pascal Fontaine,68,3000
185109,Maciej Sadlok,68,3000
186101,Even Hovland,68,3000
186267,Vegar Eggen Hedenstad,68,3000
186352,Tommy Smith,68,3000
186449,Liam Kelly,68,5000
186513,Daniel Arreola Argüello,68,4000
186541,Néstor Vicente Vidrio Serrano,68,4000
186559,Jacob Butterfield,68,8000
186745,Matías Augusto Pérez García,68,1000
187110,Miguel Ángel Ponce Briseño,68,13000
187298,Hugo Isaac Rodríguez De La O,68,8000
187498,Jakob Jantscher,68,9000
187896,Francisco Wanderson do Carmo Carneiro,68,2000
188352,Kevin Großkreutz,68,4000
188383,Pierrick Valdivia,68,9000
188621,Aaron Meijers,68,4000
189311,Tom Hateley,68,3000
189383,Mads  Winther Albæk,68,6000
189412,Loïc Damour,68,4000
189490,Mirko Boland,68,2000
189541,Chris Solly,68,7000
189833,Richard Tait,68,3000
189924,Bartosz Rymaniak,68,3000
190015,Mame Ousmane Cissokho,68,3000
190160,Rodolph Austin,68,5000
190408,Mads Reginiussen,68,2000
190602,Riccardo Brosco,68,2000
190747,Alfredo Ortuño Martínez,68,5000
190852,Callum  McManaman,68,8000
190982,Alberto Perea Correoso,68,5000
191083,Patrick Mortensen,68,7000
191252,Marcel Gaus,68,4000
191333,登里 享平,68,4000
191431,Bruno Martins Teles,68,4000
192020,Carlos Emilio Orrantía Treviño,68,9000
192328,Philipp Huspek,68,9000
192431,Mario Ortíz Ruiz,68,4000
192617,Timo Perthel,68,3000
192840,Milan Đurić,68,2000
193081,Matthieu Saunier,68,4000
193250,Marin Leovac,68,1000
193426,Maximilian Beister,68,4000
193645,Davide Gavazzi,68,2000
193688,Niklas Backman,68,5000
193701,James Norwood,68,7000
194163,Jukka Raitala,68,3000
194272,Amer Shafi,68,4000
194726,Jakob Ahlmann,68,6000
194885,Cristian Damián Erbes,68,5000
195258,Lukas Schmitz,68,6000
195286,Jóan Símun Edmundsson,68,7000
195357,Fabien Farnolle,68,5000
196339,Marcel Titsch Rivero,68,8000
197716,Teal  Bunbury,68,4000
197996,Eric Larsson,68,3000
198103,Julian Leist,68,3000
198171,Sérgio Ricardo dos Santos Júnior,68,2000
198235,Jon Taylor,68,5000
198394,Alexander Kačaniklić,68,3000
198642,Dan Peter Ulvestad,68,2000
199159,Luke Brattan,68,4000
199510,Nick Proschwitz,68,3000
199537,Joffrey Cuffaut,68,3000
200236,Gordan Bunoza,68,2000
200574,김원일 金源一,68,3000
200601,윤빛가람 尹光河,68,2000
201079,Lorenzo Laverone,68,2000
201301,Daniel Høegh,68,4000
201346,Liam Boyce,68,6000
201936,김진현 金镇铉,68,3000
202041,Ahmed Yasin,68,3000
202162,Jalil Anibaba,68,3000
202171,Josh Williams,68,3000
202304,임선영 廉孙杨,68,5000
202524,Borja Granero Niñerola,68,3000
202749,김오규 Oh Gyu Kim,68,2000
203315,Georg Teigl,68,9000
203327,Andrey Galabinov,68,2000
203603,Martin  Pospíšil,68,5000
203699,Gaëtan Courtet,68,3000
203756,Matt Smith,68,7000
203795,Bruno Sebastián Romo Rojas,68,2000
203798,Felipe Ignacio Seymour Dobud,68,3000
203803,Carlos Muñoz,68,2000
203820,Karim Ben Hassan Aouadhi,68,8000
203933,Hervé Lybohy,68,2000
204442,Dimitri Mohamed,68,5000
204920,Damian Zbozień,68,3000
206129,Alexandru Mățel,68,4000
206628,Adrián Calello,68,6000
207898,Elia Soriano,68,4000
208857,Frédéric Bong,68,3000
208923,Ibrahim Mohammed Ghaleb Jahshan,68,10000
209194,Sebastian Nachreiner,68,5000
209413,Mateusz Matras,68,3000
209637,Marco Modolo,68,2000
209737,Éverton Luiz Guimarães Bilher,68,3000
210028,Waleed Bakhashwain,68,10000
210031,Bruno Daniel Castro Moreira,68,5000
210241,Daniel Buballa,68,7000
210466,Admilson E. Dias de Barros,68,8000
210566,Lucas Chiaretti,68,2000
211240,Julien Yves Rémi López Baila,68,4000
211328,Germán Alexis Rolín Fernández,68,2000
211446,Ousmane Viera Diarrassouba,68,4000
211745,Philipp Riese,68,4000
211746,Rico Benatelli,68,8000
212014,Ricardo Nuno dos Santos Nunes,68,3000
212377,Mario Osuna,68,4000
212608,Jérôme Mombris,68,3000
213375,Antonio Vacca,68,2000
213922,Dennis Erdmann,68,1000
214021,Fáiner Torijano Cano,68,1000
214190,Andrés Leandro Castellanos Serrano,68,1000
214198,John Edison Hernández Montoya,68,1000
214201,Cleider Leandro Alzáte Correa,68,2000
214371,Juan Guillermo Arboleda Sánchez,68,2000
214390,Henry Andrés Rojas Delgado,68,1000
214392,Jefferson Cuero Castro,68,1000
214420,Fernando Nicolás Battiste,68,1000
214480,Javier López Rodríguez,68,1000
214615,Jefferson Andrés Duque Montoya,68,1000
215118,Fernando Manríquez,68,2000
215368,Reinhold Ranftl,68,5000
215708,Adrien Monfray,68,3000
215760,Florian Martin,68,4000
216037,Nahuel Valentini,68,2000
216138,Mariano Arini,68,2000
216377,Stefan Kutschke,68,4000
217086,Cedric Amissi,68,10000
217653,髙橋 秀人,68,2000
221463,Ernesto Exequiel Hernández Oncina,68,1000
222235,任航,68,5000
222273,姜至鹏,68,5000
223122,Caner Osmanpaşa,68,6000
223426,Benedikt Zech,68,3000
223581,Jonathan Iglesias,68,3000
223726,Erkan Kaş,68,6000
223730,Tom van Weert,68,7000
224140,Juan Pablo Miño,68,2000
224358,Daniel Ramírez Fernández,68,3000
224604,王燊超,68,6000
225606,Nicola Citro,68,2000
225664,Miguel Ibarra,68,4000
227443,髙萩 洋次郎,68,5000
227840,Michael Ordóñez,68,1000
227866,Pål Alexander Kirkevold,68,6000
228861,Stanislav Iljutcenko,68,4000
228887,Tomislav Mrčela,68,4000
229108,John Fredy Pérez Lizarazo,68,1000
229201,Alejandro Maximiliano Camargo,68,2000
229845,Jonathan Maximiliano Sabbatini Perfecto,68,4000
230287,Adão Douglas Morrinhos Paes,68,12000
230991,Fafà Picault,68,4000
231027,Antonio Marchesano,68,7000
232380,武藤 雄樹,68,6000
232462,奥埜 博亮,68,4000
232511,佐々木 翔,68,5000
232789,仲川 輝人,68,3000
232861,水沼 宏太,68,4000
235091,Getterson Alves dos Santos,68,5000
235201,Nicholas Siega,68,2000
235420,Emanuel Sakic,68,8000
236191,Enzio Leandro Julião Morrinhos,68,5000
238137,松田 陸,68,4000
238682,Daniel Hägele,68,3000
238692,Klaus Gjasula,68,9000
238989,Rajko Rep,68,4000
240133,Malik Tchokounté,68,4000
243945,Gonzalo Cacicedo Verdú,68,3000
244213,Jorge Félix Muñoz García,68,4000
246696,Gustavo Velázquez,68,7000
246822,Gerardo Ortiz,68,1000
247069,Ismail Ahmed,68,1000
247671,Bandar Al Ahbabi,68,1000
248009,Jonathan Rodríguez,68,5000
248071,Denis Rusu,68,3000
251126,Maximiliano Gagliardo,68,2000
245155,Mohammed Kudus,67,2000
233164,Arijanet Muric,67,7000
247458,Alex Sola López-Ocaña,67,3000
242429,Liberato Gianpaolo Cacace,67,1000
250807,Halil Dervişoğlu,67,3000
233727,Connor McLennan,67,2000
228790,Aitor Buñuel Redrado,67,2000
235124,Sebastián Jurado Roca,67,2000
251756,Randy Nteka,67,2000
222514,Freddie Woodman,67,6000
224021,Oluwaseyi Babajide Ojo,67,15000
230975,Duván Vergara,67,1000
233315,Sean Clare,67,3000
234903,Gaëtan Coucke,67,3000
235916,Valerio Mantovani,67,1000
236938,Mallik Wilks,67,4000
237840,Magnus Kofod Andersen,67,3000
237982,Yeison Estiven Guzmán Gómez,67,1000
239464,Thomas Galdames,67,2000
241171,Armando Obispo,67,4000
241741,Anas Ouahim,67,4000
245158,Luis Javier Suárez,67,3000
223979,Paolo Fernándes Cantin,67,1000
229911,Myles Kenlock,67,4000
233487,Riley McGree,67,1000
235059,Luke Thomas,67,4000
235338,Marlon Rodrigues Xavier,67,2000
237662,Brooks Lennon,67,2000
239028,Aboubakary Koita,67,3000
239307,Robbie D'Haese,67,5000
239350,Siriki Dembele,67,4000
240922,Daniel Escriche Romero,67,3000
242490,Sebastián Gómez Londoño,67,2000
243011,Sebastián Felipe Guzmán Mendoza,67,1000
245810,Willer Ditta,67,1000
246732,Aké Loba,67,3000
214701,Tomás Pablo Astaburuaga Montoya,67,1000
215195,Sander Svendsen,67,4000
220693,João Afonso Crispim,67,3000
220940,Cameron Brannagan,67,4000
221908,Lewis Morgan,67,14000
222937,Ben Close,67,4000
223756,Marvin Schulz,67,4000
225266,Mathias Rasmussen,67,4000
226130,Florian Miguel,67,6000
227700,Roy Gelmi,67,4000
227740,Danilo Arboleda,67,1000
229536,Horacio Gabriel Tijanovich,67,5000
232985,邦本 宜裕,67,2000
233705,Jacob Lungi Sørensen,67,4000
233954,Cristian Calderón,67,4000
235521,Alejandro Carbonell Vallés,67,3000
235582,Loïc Badiashile Mukinayi,67,3000
237321,Mërgim Berisha,67,4000
240040,Carlo Holse,67,5000
240091,Guglielmo Vicario,67,1000
241233,Reeve Frosler,67,1000
241551,Yoël Armougom,67,2000
245159,Juan Fernández Blanco,67,3000
216483,Tarique Fosu,67,4000
224838,Filip Dagerstål,67,3000
225853,Rayan Raveloson,67,3000
228151,Josh Cullen,67,5000
229942,Axel Disasi,67,6000
231351,Yerko Urra,67,2000
232658,Danilho Doekhi,67,4000
233152,板仓 晃,67,3000
233808,Simone Palombi,67,2000
235670,Ramon Pascal Lundqvist,67,3000
236020,Cristian González,67,3000
236458,Achilléas Poúngouras,67,1000
237469,Nouhou Tolo,67,2000
238759,Alexandre Reis Pinto,67,3000
239762,Michal Sipľak,67,2000
241093,Samuel Oum Gouet,67,3000
243015,Luis Francisco Romo Barrón,67,3000
252139,Filipe Miguel Barros Soares,67,3000
205291,Herman Sørby Stengel,67,2000
208302,Alex Gilbey,67,4000
213089,Godsway Donyoh,67,4000
214877,Henrik Rørvik Bjørdal,67,5000
220230,Paweł Bochniewicz,67,2000
221336,Lyes Houri,67,3000
228120,Kenneth Paal,67,3000
229648,Jules Van Cleemput,67,4000
229883,William Omar Duarte Figueroa,67,1000
230829,Alan Mozo,67,6000
230834,Alexis Peña,67,4000
231733,Francisco Jose Sánchez Rodriguez,67,4000
231886,Alex Muyl,67,3000
239499,Kai Eisele,67,1000
243716,Silvester van der Water,67,3000
246834,Rúben Daniel Fonseca Macedo,67,4000
211857,Alejandro José Muñoz Miguel,67,3000
213933,Linus Wahlqvist,67,6000
214318,Nicolás Iván Orellana Acuña,67,2000
215443,Philip Zinckernagel,67,2000
216265,Uche Ikpeazu,67,3000
217794,Bryan Alfonso Vejar Utreras,67,2000
220569,Edgar Babayan,67,4000
220708,Brandon Borrello,67,7000
221197,Fred Onyedinma,67,3000
222410,Keziah Veendorp,67,2000
223255,Aslak Fonn Witry,67,2000
223738,Xavier Mous,67,2000
224995,Walmer Pacheco Mejía,67,1000
225636,Lukas Boeder,67,1000
225955,Marko Kvasina,67,7000
226686,Max Christiansen,67,1000
226787,José Santiago Rosales,67,5000
228017,张玉宁,67,6000
232439,Luca Vignali,67,1000
232643,Leon Guwara,67,5000
236273,Karlo Bartolec,67,6000
237429,三浦 弦太,67,4000
237635,Florian Pick,67,2000
237647,Ajdin Hrustić,67,3000
239669,Jonathan Levi,67,2000
243339,Djihad Bizimana,67,4000
243887,Tobias Mohr,67,3000
244112,Daniel-Kofi Kyereh,67,6000
245172,Matteo Di Gennaro,67,1000
204164,Alexander Ludwig,67,4000
204424,Paul Izzo,67,1000
207916,Lasse Vigen,67,6000
207956,Pelly-Ruddock Mpanzu,67,6000
208111,Simon Sandberg,67,2000
210217,Connor Chapman,67,1000
211623,Ryan Colclough,67,6000
212158,Osayamen Osawe,67,4000
213301,Sascha Horvath,67,6000
213957,Luca Crecco,67,2000
214291,Camilo Bryan Rodríguez Pedraza,67,1000
216025,Gerardo Navarrete,67,1000
219684,Sam Nicholson,67,3000
220126,Modou Diagne,67,5000
223594,Maxime Spano-Rahou,67,2000
224504,Israel Elías Poblete Zúñiga,67,1000
224511,Ezequiel Augusto Bonifacio,67,5000
224962,Mohammed Marzouq Al Kuwaykibi,67,8000
225040,Daniele Liotti,67,1000
