id,pace,shooting,passing,dribbling,defending,physical
223926,71,61,72,76,59,66
224956,71,61,71,77,38,57
225855,73,72,72,73,56,66
227106,66,32,61,61,71,74
229948,76,73,60,70,32,67
231433,81,65,68,74,28,54
232223,87,57,67,71,67,70
233493,82,45,63,68,69,66
234835,45,35,46,51,73,77
251221,71,60,67,70,70,71
206083,85,66,64,76,26,52
207559,70,56,71,74,62,68
212118,60,56,73,71,62,62
215970,90,63,61,70,65,79
217287,54,62,72,67,69,70
218359,69,60,63,71,69,76
220075,71,69,68,72,68,76
221923,72,49,61,69,71,70
221944,67,64,72,68,66,68
222825,81,68,63,78,26,61
225950,79,63,71,75,50,62
227890,78,70,68,75,33,56
227939,83,72,54,75,25,59
228171,82,70,68,77,51,66
234832,67,36,57,65,74,79
234924,87,69,64,73,23,54
237340,87,68,61,75,29,67
239782,84,70,68,68,66,80
197031,67,71,58,66,34,68
199779,46,38,57,56,72,69
201122,73,49,53,63,71,74
201895,75,67,69,76,43,59
203161,50,31,42,44,72,78
206534,71,69,63,71,35,68
211506,63,67,72,73,56,54
213613,66,71,71,72,52,72
216391,84,71,65,76,23,44
219180,49,46,55,50,69,79
219409,77,59,70,69,68,68
226385,79,66,68,75,37,63
226877,77,68,68,78,39,63
232655,82,63,66,71,65,75
235419,79,68,64,78,34,57
236621,62,73,49,65,26,60
238660,90,40,61,71,68,69
239210,56,44,54,56,72,71
201342,59,33,61,60,70,76
201438,50,62,72,68,68,68
201877,78,53,67,80,23,48
203304,77,71,57,66,38,72
203435,64,55,64,67,70,75
203780,73,41,58,65,72,69
204163,72,42,52,59,67,84
211099,85,63,64,75,41,60
212424,57,54,70,70,65,64
213092,63,44,60,64,69,80
213813,68,63,66,72,67,74
214358,71,66,75,73,48,72
214622,87,42,62,70,66,68
215076,77,70,69,72,70,72
220061,57,31,42,49,73,67
220513,79,64,66,76,47,48
221250,67,51,65,72,68,72
221797,77,67,71,75,33,52
223283,60,70,46,66,31,73
224368,83,68,66,75,36,60
225114,76,73,67,77,35,65
227227,88,58,70,75,32,60
227785,78,72,61,72,37,68
228981,76,70,57,71,39,72
231601,77,75,53,68,41,58
235047,89,66,63,76,34,48
235210,79,66,72,74,52,60
235996,91,72,62,71,34,73
237153,86,62,64,75,57,57
238830,64,70,58,69,22,70
239073,86,60,61,77,26,55
239322,53,33,43,44,72,78
244709,57,59,65,60,71,74
186158,54,27,49,49,71,81
186695,46,30,46,45,71,78
188538,35,27,54,52,71,67
203633,76,68,70,72,36,64
205210,61,55,59,65,71,77
205343,80,67,70,71,68,71
208160,71,66,71,71,45,64
208862,58,36,58,59,72,72
210814,67,43,47,52,73,76
213937,63,71,77,73,45,58
215010,71,49,57,64,71,79
216191,55,40,51,50,70,81
216289,72,65,74,76,59,63
217007,75,69,64,74,26,71
221370,82,59,70,69,65,71
223593,67,71,50,71,29,76
240034,65,38,51,51,70,79
186156,69,50,61,68,72,75
188485,68,39,54,54,70,81
189300,85,47,57,74,67,65
192495,71,60,70,73,57,67
192567,69,52,66,68,70,72
193910,65,61,71,72,62,66
194015,63,58,54,56,71,79
200519,42,37,52,49,72,79
201368,74,69,68,73,60,70
203581,79,39,68,73,69,69
203782,78,62,70,79,44,63
203783,69,46,67,66,70,72
204250,63,71,58,68,43,66
204684,73,70,69,73,62,74
205243,54,33,42,44,72,81
205401,64,73,66,79,36,63
206577,62,69,75,67,59,65
208045,80,74,68,74,35,70
208052,84,51,59,71,68,68
209430,73,73,66,71,60,67
209485,70,63,71,73,57,72
210603,86,58,68,70,67,64
210879,65,40,58,61,70,85
211556,49,46,47,50,71,80
211891,77,70,58,67,37,82
212478,85,70,51,68,44,77
213030,57,56,66,72,66,67
214671,87,68,67,75,42,55
215139,66,42,49,50,73,75
215181,80,50,64,69,69,71
215927,66,72,55,62,27,67
216283,76,59,63,74,69,70
219496,59,74,44,59,29,78
223489,67,70,62,66,48,77
224508,78,71,63,72,34,69
227591,83,72,62,72,27,68
228124,68,42,45,48,72,76
234949,88,67,66,75,36,58
243867,51,35,46,53,72,79
245062,76,43,57,57,73,80
248020,62,26,35,36,71,80
46175,64,72,69,68,38,79
48745,40,55,58,60,72,69
54033,40,70,75,63,69,69
102064,51,41,45,51,71,77
137460,69,70,73,76,23,46
137774,32,16,39,45,73,67
140196,31,70,77,68,66,67
142499,59,61,72,67,66,72
142762,33,36,51,47,73,66
150590,55,59,73,72,73,68
158375,71,56,68,71,74,71
158394,68,68,66,67,71,75
158851,85,63,67,73,68,80
158956,63,47,58,54,72,74
159043,77,63,66,76,37,49
163419,64,54,68,71,73,76
167599,47,66,76,67,61,62
167936,32,31,58,47,74,69
170039,63,52,61,63,72,77
171087,66,56,61,60,71,78
172013,66,53,68,68,70,70
172317,56,44,58,51,75,71
172649,64,65,74,73,35,56
172882,70,72,70,71,50,63
173370,56,69,72,74,63,67
175391,77,73,68,75,43,63
176346,74,46,65,67,69,76
176841,60,70,59,65,44,79
177522,86,62,63,76,54,78
177782,41,66,72,67,70,71
177790,67,48,60,64,68,80
178171,55,51,59,56,73,72
178475,61,73,41,56,26,73
179891,93,64,63,73,34,62
179972,36,74,66,66,32,72
180281,86,69,66,77,44,58
180754,39,71,78,72,63,62
180818,66,71,67,72,33,67
181479,40,46,54,50,71,79
182343,71,64,73,71,59,70
183287,43,58,68,68,71,73
183361,34,28,56,52,72,76
183955,78,73,68,72,34,72
184220,69,69,72,70,57,71
185010,48,44,59,56,70,72
185144,61,73,53,69,25,59
185260,64,73,69,71,32,75
185394,32,52,62,59,71,76
186347,77,69,72,72,70,67
186385,60,60,70,67,69,70
186567,53,37,56,50,72,73
186651,82,69,65,75,66,64
186783,78,69,67,71,54,66
187478,41,38,52,52,73,76
188000,67,55,69,64,67,81
188070,71,68,69,73,26,51
188124,73,46,56,63,73,84
188157,38,72,68,64,66,81
188269,64,72,53,67,31,73
188334,68,53,60,63,73,74
188335,59,73,44,64,34,72
188499,62,63,72,66,65,75
188506,67,69,66,74,37,67
188871,52,70,53,64,32,75
188930,70,46,64,67,68,65
189118,63,26,44,52,72,74
189397,50,42,60,60,71,73
189436,49,34,50,56,73,72
189680,77,56,69,73,71,64
189723,71,71,62,73,37,68
189923,82,39,58,62,69,78
190084,49,59,73,64,67,77
190424,49,41,69,74,65,58
190430,71,44,66,69,72,69
190560,57,36,50,44,70,82
190593,72,71,71,74,35,70
190671,62,62,72,70,66,77
190772,64,42,62,61,72,73
190942,67,47,67,61,72,73
191269,68,67,74,73,65,68
191388,77,67,68,77,30,49
191547,70,69,62,72,31,70
192778,68,70,70,73,40,75
192904,43,27,56,55,71,79
193254,73,59,67,67,68,79
193278,81,39,63,66,69,76
193420,64,47,67,70,70,71
193495,55,65,73,71,67,67
193632,89,67,66,73,29,63
193780,79,74,70,77,42,56
193884,70,67,71,70,65,72
194082,73,70,66,72,34,71
194964,84,67,62,75,32,67
198076,51,55,56,51,71,77
198261,61,43,68,68,71,69
198451,66,71,69,72,63,63
198630,72,27,55,53,70,83
199183,77,68,70,72,59,69
199288,54,55,64,72,71,75
199412,86,70,66,72,49,76
199419,68,65,73,75,37,66
199511,56,36,54,43,70,76
199776,49,41,63,60,71,69
199897,53,47,65,66,70,71
199964,87,72,65,68,31,72
200521,77,68,67,76,33,54
200735,78,64,66,80,34,52
201041,76,40,64,73,72,71
201129,81,66,69,73,28,59
201145,56,71,58,70,48,70
201220,69,60,71,74,64,66
201285,71,72,57,69,33,73
201304,86,70,61,74,52,73
201509,74,61,69,72,67,68
202107,67,58,69,70,67,76
202115,73,46,67,73,68,69
202986,59,63,73,68,62,71
203439,82,58,72,70,41,59
203544,73,60,69,68,70,66
203793,67,72,63,72,36,61
203889,72,71,56,69,24,69
205408,53,38,57,61,71,71
207472,75,49,67,71,70,70
207553,72,68,66,71,59,80
207733,67,63,71,72,67,70
208114,77,53,66,71,69,69
208440,56,28,47,53,74,71
210258,76,67,68,75,48,58
210374,69,60,68,68,66,77
210434,67,52,58,69,71,74
210722,54,70,52,67,29,71
211287,90,65,62,77,26,57
211920,64,71,52,67,38,82
212607,33,49,46,44,71,78
212879,78,72,62,70,27,71
213619,69,71,49,70,25,70
213846,69,36,57,48,72,70
214169,65,26,51,54,74,68
214327,87,67,64,74,34,46
214350,57,74,56,65,40,73
214376,81,41,57,66,67,71
214393,75,57,62,69,68,81
214562,70,72,63,65,32,66
214717,67,59,66,71,71,76
215144,73,58,62,67,70,76
215186,85,71,62,73,38,69
215262,76,72,60,68,35,73
215294,64,70,63,66,36,74
215321,30,40,53,46,73,76
215391,37,42,56,55,73,84
216036,80,61,73,76,65,76
216072,88,42,60,69,67,74
216376,77,65,65,75,52,64
216482,79,61,71,74,39,49
217844,74,48,63,71,69,77
218050,45,31,43,49,74,73
218623,69,69,63,69,66,84
219181,63,64,69,73,60,75
219758,74,62,69,72,65,72
219771,76,64,70,74,39,62
221820,69,66,72,73,43,60
221969,77,59,67,72,68,69
222553,54,47,60,60,72,81
223243,52,51,53,52,73,75
223615,79,46,57,65,69,72
224104,74,60,63,68,69,71
224367,44,34,50,46,69,79
224507,82,66,68,72,56,66
225880,85,53,68,72,66,65
227530,65,40,60,62,72,81
229321,91,68,62,75,33,66
230231,60,54,58,53,71,78
230257,72,68,69,73,46,73
230278,85,63,71,73,38,49
230281,66,61,70,73,39,55
230291,82,67,62,73,25,64
230296,81,69,58,76,29,50
230298,72,76,61,64,36,62
230302,69,74,60,71,29,56
230333,80,45,59,61,70,62
230341,74,44,64,62,71,70
230344,72,50,69,60,72,74
230390,49,44,53,49,70,81
230421,65,47,68,56,73,71
230424,62,53,63,63,70,76
230434,66,55,69,67,73,63
230441,68,45,62,67,73,78
230448,73,55,71,71,73,66
230452,72,47,66,61,72,77
230461,70,62,72,73,43,56
230478,76,54,73,77,41,47
230479,69,63,73,72,37,56
230484,63,65,74,75,24,58
230521,82,63,60,74,25,62
230665,68,66,68,76,41,65
232514,70,70,67,74,32,65
233075,43,43,58,52,69,89
233982,76,59,63,69,69,67
234458,49,32,49,48,70,79
234966,61,64,70,70,54,59
235176,81,63,69,74,45,62
236076,86,56,59,71,70,70
241166,57,65,75,70,67,62
241990,77,63,67,74,34,62
243715,63,29,57,55,71,72
247185,68,59,70,68,69,69
231089,51,51,64,64,69,82
243245,73,65,70,71,52,60
221600,55,37,54,59,69,81
225502,84,50,57,64,68,82
230681,77,52,64,71,67,75
234505,70,67,67,75,50,60
247204,82,56,61,67,67,73
225668,88,69,49,68,36,60
225793,74,44,58,64,68,77
226508,77,51,67,67,67,78
235658,65,39,60,60,71,76
235794,75,62,63,74,42,64
222573,86,58,69,75,61,81
226677,69,66,70,75,65,73
228675,67,57,62,62,70,67
241130,78,70,52,69,34,66
244204,71,33,45,59,69,75
245209,74,59,66,69,67,74
222045,63,54,50,52,70,76
223978,71,54,71,80,37,51
225034,65,33,53,59,71,72
231113,86,67,61,74,32,55
240561,67,60,73,71,44,58
241162,84,63,60,77,32,63
241176,82,55,69,79,51,52
243988,80,35,63,70,66,60
244270,69,71,72,71,65,70
245240,76,69,54,71,22,66
231227,67,49,66,73,67,67
232080,80,64,65,74,39,64
236555,67,72,59,69,25,66
240351,74,59,69,75,67,58
244287,82,70,66,71,41,65
213209,77,67,69,72,65,76
219585,69,36,55,65,71,74
223231,79,66,70,70,35,60
224796,58,34,45,48,70,74
225652,68,68,51,70,36,71
231360,70,49,64,68,67,71
234376,75,70,66,75,44,66
235706,77,67,62,77,30,62
236696,80,62,67,74,25,61
240095,70,64,67,66,68,69
244186,81,64,65,76,30,55
211504,68,67,72,71,63,66
212454,85,60,64,73,38,63
213839,56,68,57,71,31,67
213868,76,30,51,58,70,75
220502,62,63,70,69,60,60
222590,73,70,57,69,33,67
225363,74,66,66,78,42,60
226380,91,66,61,75,28,66
227945,65,37,58,52,71,72
228179,76,67,70,72,56,66
229010,67,70,68,72,49,63
229971,78,53,65,71,67,75
231749,71,45,64,70,70,66
233301,73,56,66,66,67,80
237456,82,46,59,71,68,71
239755,88,67,64,73,24,56
245058,73,66,65,73,42,54
245733,73,67,45,57,33,80
192114,63,43,49,59,69,77
204496,32,45,54,44,72,74
205818,70,54,69,73,64,72
210688,77,67,70,70,64,73
212079,72,52,65,68,69,72
212126,73,65,68,72,28,58
212138,92,61,66,66,48,69
212223,92,65,52,74,38,65
214226,61,45,66,66,67,75
219670,69,48,56,59,69,81
221367,66,67,70,72,37,64
225995,83,50,67,71,64,72
226035,86,68,57,65,34,77
226777,68,72,44,62,26,75
228326,74,56,61,70,66,75
228595,64,62,65,68,65,74
231428,73,67,69,71,61,65
233231,60,74,59,69,26,61
233292,67,34,40,49,69,74
234122,67,51,64,71,66,73
234515,65,26,58,63,71,72
235297,74,72,68,72,59,76
237554,52,33,52,56,71,74
238922,72,55,67,69,68,72
240471,74,66,74,75,47,48
244466,72,60,68,66,67,63
201876,75,70,60,67,41,77
202489,74,69,68,69,59,67
206538,67,53,61,67,72,72
209529,75,67,66,72,36,69
210365,55,65,69,68,64,78
211009,66,46,54,57,71,74
211365,74,64,69,73,56,67
214937,81,56,69,71,66,67
215178,62,32,55,51,69,78
216481,52,31,47,50,71,75
222022,85,54,62,73,63,71
223751,61,42,59,62,72,71
224444,64,54,67,71,66,71
225669,86,57,64,71,66,81
229584,63,59,70,70,70,66
234698,85,65,66,77,28,52
241994,80,70,55,70,22,50
244263,61,51,50,59,69,78
247235,72,66,68,71,64,71
198810,63,39,51,58,69,77
200778,82,51,64,71,68,73
202676,76,72,62,72,36,63
202905,83,67,58,66,28,81
204844,91,67,63,77,35,68
205157,64,59,67,70,65,64
205529,49,27,41,47,72,69
205970,76,64,68,71,45,65
208822,89,69,65,74,35,60
210171,84,69,64,73,35,66
212249,65,69,73,72,34,57
212947,92,65,59,78,28,51
213302,82,70,64,75,31,53
214366,66,58,66,65,63,68
214817,76,71,62,66,51,73
216199,55,39,49,46,73,73
218981,84,37,62,63,66,78
221284,69,28,59,61,70,77
221641,66,40,50,60,71,76
223240,69,43,65,67,68,70
223293,73,43,61,70,69,63
223297,69,59,70,69,69,71
223537,45,70,53,67,30,71
224186,45,53,50,47,70,80
224189,69,50,67,64,70,72
226273,70,60,71,70,66,74
230855,59,34,39,49,72,74
235553,52,28,41,51,71,78
236505,54,35,45,48,72,71
239118,64,22,42,38,70,81
240168,60,72,51,68,27,69
240409,65,33,51,55,73,71
241673,77,47,69,71,67,71
242269,76,59,72,73,65,71
245257,76,42,64,66,68,64
248098,69,48,61,66,67,71
191079,54,33,45,51,70,75
195037,32,23,42,37,70,83
198641,65,70,48,64,26,77
201447,72,64,70,75,61,70
202476,69,63,71,73,55,53
204370,68,73,65,68,57,64
207952,76,48,49,56,69,78
212018,74,29,45,50,70,75
212208,56,35,56,57,71,74
212428,70,70,55,68,19,68
213323,64,33,50,53,72,72
213446,77,64,72,69,64,68
214765,66,48,58,57,67,80
218938,50,30,46,51,71,63
223105,76,59,67,74,52,58
225555,76,59,68,72,67,71
225934,58,31,48,53,70,74
227789,83,66,64,72,35,68
230072,63,70,54,66,24,65
238860,62,30,39,41,72,75
251297,85,70,66,75,33,59
190752,63,38,65,56,72,72
192561,76,69,62,67,46,76
193569,57,36,55,61,71,74
194020,64,60,67,69,72,80
198032,44,33,53,47,70,77
200425,60,48,58,59,70,73
201240,94,65,59,71,40,67
201967,87,59,64,74,44,55
202148,71,66,69,72,65,70
202395,71,68,60,66,26,80
202678,75,48,61,66,70,80
203624,67,47,55,55,70,76
204104,60,71,48,62,29,78
205985,47,68,63,66,32,79
206104,60,70,52,67,31,72
207440,90,64,67,74,36,52
207872,83,65,60,77,55,69
208251,72,70,57,70,38,74
209061,90,63,63,74,28,62
209063,66,36,51,45,72,71
209660,81,43,59,66,66,78
210303,65,50,64,63,69,77
210653,54,42,53,64,69,76
213064,68,44,59,65,71,74
213317,83,38,65,69,69,64
214777,70,69,63,69,26,69
215168,81,64,60,72,27,64
215183,45,71,55,64,35,70
215358,81,61,66,69,66,76
216706,70,61,68,66,68,76
220862,72,68,52,65,38,85
220938,72,68,68,73,27,62
221875,56,62,68,64,62,68
227230,70,63,69,74,60,54
229469,86,63,61,74,31,68
232884,72,70,68,74,47,57
233647,50,39,47,42,70,83
234762,77,41,59,66,66,77
235226,62,64,67,72,62,74
243000,78,64,66,71,66,75
49161,37,45,60,52,75,69
124337,32,37,56,55,72,64
135190,53,70,73,70,52,63
139274,32,27,39,52,71,71
139799,35,74,62,64,44,72
142720,59,45,61,75,75,67
145889,69,45,65,68,70,68
145996,55,57,64,60,68,78
146487,63,70,74,71,53,63
149587,60,43,53,49,72,69
150415,51,56,64,65,70,70
155429,51,45,52,43,69,82
156221,55,67,64,66,68,76
156975,34,35,39,44,72,79
157703,51,47,60,55,71,66
161636,32,60,73,65,65,70
162926,53,68,74,67,61,62
163156,58,31,59,62,71,74
163186,57,67,67,67,69,75
164478,69,69,65,72,42,69
165449,55,46,64,61,70,79
167524,73,46,61,65,69,83
168317,55,68,65,67,45,76
168379,67,68,72,71,45,65
172696,70,67,49,64,22,79
172786,67,66,68,70,41,65
173147,63,67,69,68,70,74
175589,58,41,64,54,72,70
176062,54,65,75,68,54,70
177273,66,41,58,60,70,73
179811,72,66,67,68,68,71
180250,73,70,67,70,64,77
180635,38,37,51,55,70,70
181349,76,72,70,71,33,70
181371,60,67,68,73,65,76
181681,58,62,71,66,70,76
182091,85,70,62,73,32,68
182440,77,69,66,70,40,58
182713,32,27,51,41,72,70
183671,68,31,42,48,71,73
183706,70,74,67,64,31,76
184035,81,54,61,66,68,75
184154,74,69,68,71,41,70
184337,75,61,68,70,63,73
186672,58,55,66,66,71,76
186887,66,69,72,70,45,77
187013,45,50,64,59,72,70
188038,61,53,65,66,69,74
188107,75,69,52,67,29,79
188168,65,55,61,69,72,74
188791,57,70,73,71,68,63
189003,66,50,65,70,71,75
189228,78,48,60,69,67,75
189369,80,66,50,62,25,79
189451,54,72,58,63,38,81
189514,78,58,68,70,67,68
189561,76,67,58,71,22,67
189928,46,43,41,42,70,80
189938,55,59,66,56,71,71
190058,60,73,62,69,35,69
190499,81,69,71,75,47,60
190528,62,63,68,70,68,76
190629,78,67,67,76,32,47
190633,76,58,62,65,69,70
191058,74,55,65,67,68,69
191566,70,46,71,73,69,66
191910,55,70,62,63,45,79
192091,58,48,57,48,71,76
192329,65,46,57,62,67,87
192370,72,68,69,73,33,56
192608,71,61,69,72,62,67
192636,65,67,72,71,62,69
192732,68,67,71,72,66,65
193147,63,49,69,68,62,82
193185,73,62,64,71,67,70
193376,79,60,66,74,46,60
193461,90,62,66,73,24,56
193602,49,42,51,50,70,66
193679,64,38,61,62,69,71
193847,54,57,65,51,69,87
194017,83,69,62,69,44,69
194956,74,72,68,72,38,70
195272,71,64,72,70,68,72
196151,62,66,76,72,62,64
197937,64,46,50,49,69,77
198489,73,66,69,73,58,75
198611,70,68,61,67,52,75
198914,71,69,71,70,57,75
199131,75,50,63,68,66,76
199152,45,71,58,64,32,71
199236,89,43,68,71,65,76
199238,68,35,56,45,67,82
199301,92,66,64,70,37,61
199563,68,68,49,64,26,71
199674,41,39,61,44,71,78
199726,48,38,56,49,68,81
199789,36,37,45,47,70,78
199800,82,51,65,73,67,74
199829,53,60,72,64,68,77
200672,72,47,61,60,68,82
201136,75,33,62,69,70,74
201266,77,68,69,72,38,63
201515,72,69,71,73,36,65
201681,74,64,67,70,61,73
201966,63,71,55,63,42,79
201971,77,67,65,75,38,70
202069,77,68,66,74,50,59
202356,69,51,60,62,70,74
204226,81,69,68,73,42,74
204280,68,72,63,68,44,75
204406,42,19,43,46,72,76
204450,75,66,64,64,71,82
204682,60,72,53,66,34,78
204688,68,64,70,66,64,81
205212,87,67,69,74,37,49
205410,54,62,69,71,64,80
205598,64,68,71,71,60,73
205983,65,60,70,69,64,81
206042,76,62,66,71,62,68
206147,79,68,58,66,43,72
207788,60,43,50,49,70,80
207858,71,71,51,68,29,75
208047,94,60,64,72,32,49
208835,80,59,69,72,63,69
209819,80,72,69,74,28,51
209888,83,67,67,71,58,68
210126,70,65,71,71,40,58
210532,70,52,57,61,72,83
210695,80,57,68,70,66,72
211060,73,65,63,73,64,80
211265,60,70,69,71,65,71
212226,75,65,70,69,64,80
212519,76,67,66,73,43,59
213113,70,61,74,76,64,63
213718,49,45,44,52,69,85
214153,81,68,65,75,38,67
214379,72,68,52,66,32,76
214515,75,63,69,70,66,74
214603,72,50,66,69,69,68
214685,76,70,59,70,26,72
214965,75,69,62,70,23,66
215309,66,71,65,70,27,70
216302,74,53,61,71,68,66
218747,82,66,67,73,35,66
219751,64,62,66,72,57,67
222986,60,58,62,60,71,74
223136,87,67,62,77,59,67
223575,58,70,71,71,49,67
224057,53,52,60,61,69,77
224146,77,69,64,72,31,67
224317,83,60,66,71,32,60
224336,64,64,65,62,70,77
224542,61,49,62,61,71,80
227232,82,69,65,65,40,75
229209,83,66,61,72,34,69
229694,93,65,65,73,37,62
230235,66,55,59,65,72,70
230263,81,58,67,73,38,51
230266,81,54,71,74,48,55
230275,57,70,71,71,24,62
230292,85,68,56,77,31,45
230358,67,50,70,67,71,56
230366,67,54,63,58,68,67
230367,70,48,64,64,70,72
230383,52,45,56,48,73,69
230387,61,34,47,39,70,76
230400,75,35,42,40,72,71
230407,61,46,56,55,70,72
230459,78,64,68,74,32,50
230486,81,59,70,73,32,61
230522,83,57,72,74,39,42
230531,67,51,54,57,72,82
232512,87,65,63,74,45,54
232608,77,64,65,71,34,56
232695,46,31,48,44,70,77
232860,71,65,67,67,60,75
233871,75,69,67,70,68,75
234514,69,46,66,71,69,71
234670,33,28,43,45,70,77
234816,62,50,60,53,68,77
234980,70,68,67,70,65,71
235502,76,69,65,76,22,62
235561,79,71,63,68,30,70
236164,52,70,74,69,36,67
244792,64,59,62,67,72,74
248023,64,49,61,63,69,73
235842,64,70,45,67,22,63
239956,85,67,51,74,28,62
240787,66,66,68,73,56,61
245149,83,68,60,72,24,68
246618,74,68,66,74,30,73
246791,79,56,63,75,33,45
238581,80,65,64,71,53,63
233409,88,36,60,68,64,67
226401,63,68,69,72,44,53
241629,76,53,65,72,67,61
242997,85,55,64,76,25,48
233476,84,36,58,75,63,71
237000,90,35,57,67,65,74
238196,74,66,66,73,45,62
242079,67,56,69,68,69,62
244280,64,56,65,71,63,70
244380,74,38,58,56,66,60
230800,70,68,53,68,29,69
231864,90,67,60,73,25,51
234795,65,55,65,71,66,71
241607,71,60,63,69,68,76
241783,43,62,65,68,64,70
224494,91,40,59,72,64,67
226260,68,42,54,60,70,67
229991,60,62,71,76,48,39
230686,68,64,71,71,67,65
234640,87,66,60,71,33,72
234728,65,68,72,71,35,56
236817,72,52,61,66,70,77
236836,90,66,63,70,49,70
237994,76,63,67,72,40,38
239441,86,66,62,73,32,62
244624,63,53,66,71,58,57
219091,70,53,61,62,68,79
220175,74,64,65,71,66,78
230708,53,25,45,41,70,74
237844,75,61,69,74,65,60
238392,68,51,65,70,68,71
242270,78,65,65,73,33,56
243001,71,55,71,68,62,81
244206,63,25,40,38,70,60
213697,62,56,59,65,72,71
224423,78,62,65,69,65,68
225441,74,63,65,75,41,60
227174,82,63,65,70,57,62
227600,81,45,64,68,61,66
230717,82,68,61,70,37,68
231588,76,36,55,66,69,61
232709,77,64,62,73,55,70
233034,53,48,65,65,68,70
233290,80,63,62,74,33,61
234679,65,39,62,69,70,69
235036,62,33,51,56,69,73
237122,78,40,58,70,66,78
237257,63,57,68,69,58,66
238180,67,68,56,69,26,63
239363,54,31,47,53,71,68
240131,89,59,59,76,36,55
241923,88,66,61,72,29,52
246242,72,68,49,69,26,67
212747,68,58,67,74,38,49
225147,69,38,62,66,68,66
225270,69,68,47,65,27,65
227900,83,47,62,70,64,69
229487,87,48,56,67,67,65
229728,77,67,62,68,37,78
235389,77,59,69,73,52,63
235927,91,66,58,77,24,61
242041,86,60,59,69,65,62
243862,73,57,68,71,66,79
210401,71,63,68,68,61,71
213798,52,67,72,69,60,69
216449,60,54,61,66,68,74
221413,66,52,60,63,69,76
221456,68,36,50,57,70,69
224013,72,67,63,73,51,64
227040,65,70,49,61,29,83
231050,74,65,66,73,31,55
232278,79,63,65,72,26,66
235088,91,44,56,68,64,71
236457,77,48,62,67,67,63
237566,79,65,65,69,67,75
239814,67,28,51,54,68,77
242776,91,55,64,68,63,57
243976,63,33,48,47,70,71
199027,72,40,60,63,71,66
204451,59,31,56,59,69,69
206463,81,56,67,74,64,65
208088,44,43,67,66,67,66
209359,65,59,70,68,65,77
211323,62,32,63,61,69,65
212129,47,31,49,43,70,76
212943,72,67,56,65,27,64
213928,75,47,69,63,66,64
214919,67,63,69,74,37,54
214991,66,60,65,67,65,71
217845,75,65,68,72,58,70
218743,76,65,65,71,31,62
219466,78,47,64,66,66,59
221467,66,63,65,64,58,69
221890,65,54,64,66,68,73
225117,77,57,70,72,62,67
225629,65,60,66,68,65,65
226228,82,65,65,69,42,72
227790,36,24,46,35,69,81
229522,64,58,70,71,62,67
232230,80,49,65,70,67,68
232364,58,41,44,47,70,74
235328,77,49,67,70,59,62
236287,74,68,54,65,33,69
238008,51,24,45,48,70,75
238988,83,59,64,69,65,70
239045,78,64,65,73,34,52
239303,76,67,55,67,40,70
240982,64,57,69,63,67,72
242112,84,61,67,69,35,54
209417,80,53,69,71,66,77
209828,69,64,67,74,40,69
211612,68,71,66,72,29,67
211844,73,59,74,66,63,68
212282,70,61,69,70,65,74
212321,54,50,63,64,69,74
212381,84,64,71,73,27,40
212459,63,63,70,70,63,68
213228,70,55,65,71,66,70
215437,79,26,51,66,69,76
218208,73,56,62,65,68,79
220172,89,49,56,66,65,69
221994,84,42,64,71,64,70
223633,76,45,68,69,66,67
224980,86,46,58,68,65,72
231985,70,51,63,68,68,69
234033,66,69,70,69,36,64
237766,85,66,62,74,35,65
238717,71,37,55,59,69,77
239090,68,40,54,58,70,70
239704,76,32,57,66,68,73
241135,86,36,58,73,64,72
244750,70,70,69,69,56,65
190738,67,70,62,69,41,68
193706,54,45,54,47,69,78
205369,60,63,71,70,60,61
205551,80,58,64,70,66,70
206035,68,57,65,71,65,82
206571,80,68,68,71,24,65
207507,71,68,51,69,29,71
207622,61,47,57,51,68,80
207887,78,62,67,72,63,73
207960,84,69,65,70,37,57
208146,71,40,50,52,71,68
208247,71,51,58,50,68,79
209840,69,35,49,54,67,76
211177,79,68,66,70,56,70
213007,88,66,64,75,28,58
215263,71,62,70,72,54,72
215568,81,69,67,70,23,60
216605,83,51,62,60,66,76
219216,85,67,65,70,35,66
222461,78,63,64,73,40,48
223030,60,68,68,65,64,82
225507,78,50,60,64,69,75
231070,74,57,64,60,66,58
239414,55,62,66,68,49,64
239904,61,48,49,56,68,76
240943,72,67,64,74,38,69
245214,83,60,61,74,46,64
251354,85,62,64,73,29,57
198538,62,58,59,58,68,79
200671,49,57,64,66,67,72
201965,76,65,66,71,57,69
203848,67,34,54,52,67,76
207954,63,53,56,44,69,75
208502,78,39,63,67,67,67
211270,48,32,45,44,70,76
211378,67,70,65,68,69,79
214000,88,66,62,75,36,64
216286,73,61,67,68,63,78
219860,59,28,48,62,67,79
223794,90,63,65,71,44,69
224415,82,63,63,73,31,46
226102,59,35,43,51,69,75
232163,93,73,54,65,25,66
237799,72,68,55,68,23,78
243956,55,49,64,68,64,73
193961,56,34,51,51,67,83
195256,76,58,68,68,64,71
197480,65,70,53,67,22,75
197975,66,56,63,70,64,77
198145,74,68,63,73,33,58
198970,64,46,54,51,67,76
200535,68,68,68,69,59,67
200770,77,68,70,69,60,71
201528,72,54,67,64,69,75
201917,70,53,62,62,66,85
203749,56,31,47,51,68,76
204153,70,64,66,65,68,78
210833,82,59,62,74,22,47
211499,71,60,61,71,65,68
